ID,gender,female,age,age_18_29,age_30_49,age_50_64,age_65_more,race,race2,race_white_nonhisp,race_black_nonhisp,race_hisp,educ_aggre,educ,educ_hs,educ_somecoll,educ_collegegrad,educ_postgrad,relationship,married,employed,industry,jobduty_a,jobduty_b,jobduty_c,jobduty_d,jobduty_e,income,income_agg,inc_less30k,inc_30to75k,inc_75kmore,hhinternet,internet_agg,internet_disagg,int_useconstantly,int_usefewtimes_orless,soc_media,RIDEAV,AVaware,AVfeedback,AVenthu,AVworry,AVsafe1,AVsafe2,AVreg_lanes,AVreg_restr,AVreg_driver,AVfuture_elderly,AVfuture_job,AVfuture_own,AVfuture_drive,AVfuture_traffic,AVaccper,pos_safe,pos_multitask,pos_exper,pos_indep,pos_stress,pos_long,pos_conv,neg_safe,neg_enjdrv,neg_tech,neg_hack,neg_trust,predict_doc,predict_busi_auto,predict_dronedelivery,predict_3dprinting,predict_AVonroads,WORK3A,WORK3B,WORK3C,WORK3D,WORK3E,WORK3F
201501226622,2,1,2,0,1,0,0,1,1,1,0,0,3,1,1,0,0,0,1,1,1,10,0,0,1,0,0,9,1,0,0,1,1,1,3,0,1,1,2,2,2,1,4,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4,4,3,2,2,2,2,2,2
201501227046,2,1,4,0,0,0,1,2,2,0,1,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,7,1,0,0,1,1,1,3,0,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,3,3,2,2,2,2,2,2
201501227553,2,1,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,5,1,0,1,0,0,6,2,0,1,0,1,1,3,0,1,1,1,2,1,3,3,3,3,2,2,1,2,2,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,2,2,3,3,3,3,2
201501227556,1,0,4,0,0,0,1,1,1,1,0,0,2,3,0,1,0,0,5,0,0,11,0,0,0,0,0,2,3,1,0,0,1,1,3,0,1,1,2,3,2,2,2,2,2,2,3,2,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,2,2,2,2,2,2
201501227817,2,1,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,10,0,0,1,0,0,8,1,0,0,1,1,1,2,1,0,1,1,2,2,2,2,3,2,2,2,1,1,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,3,3,2,3,2
201501227831,2,1,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,5,0,0,11,0,0,0,0,0,6,2,0,1,0,1,1,2,1,0,1,2,3,2,1,3,2,1,1,2,1,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,2,3,2,2,2,2,2,2,2
201501227864,1,0,1,1,0,0,0,3,4,0,0,0,3,2,1,0,0,0,6,0,0,11,0,0,0,0,0,2,3,1,0,0,1,1,2,1,0,1,1,2,3,3,3,3,2,2,2,1,2,2,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2,2,2,2
201501228073,1,0,4,0,0,0,1,4,4,0,0,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,9,1,0,0,1,1,1,4,0,1,2,1,3,3,2,3,3,3,3,1,1,2,1,2,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,3,4,4,2,2,2,2,2,2,2,2
201501228741,2,1,4,0,0,0,1,1,1,1,0,0,2,4,0,1,0,0,3,0,0,11,0,0,0,0,0,7,1,0,0,1,1,1,3,0,1,2,1,3,2,3,3,2,2,1,3,2,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,2,5,2,2,2,2,2,2
201501228955,1,0,1,1,0,0,0,1,1,1,0,0,1,5,0,0,1,0,6,0,0,11,0,0,0,0,0,1,3,1,0,0,1,1,2,1,0,1,1,2,1,3,3,3,3,2,1,1,2,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,3,2,2,2,2,2,2,2
201501229039,1,0,1,1,0,0,0,2,2,0,1,0,1,5,0,0,1,0,6,0,1,8,0,0,1,1,0,4,2,0,1,0,1,1,1,1,0,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,2,1,1,1,3,1,3,3,1
201501229075,2,1,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,6,0,0,11,0,0,0,0,0,2,3,1,0,0,1,2,5,0,1,2,2,2,1,2,3,2,1,2,2,2,1,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,2,2,2,2,2,2,2
201501229126,2,1,3,0,0,1,0,2,2,0,1,0,2,3,0,1,0,0,1,1,1,5,0,1,0,0,0,7,1,0,0,1,1,1,2,1,0,1,1,2,2,2,3,3,2,2,1,2,1,1,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,3,3,3
201501229134,2,1,4,0,0,0,1,1,1,1,0,0,3,2,1,0,0,0,5,0,0,11,0,0,0,0,0,4,2,0,1,0,1,1,2,1,0,1,2,3,1,1,1,1,1,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,2,2,3,5,2,2,2,2,2,2
201501229169,2,1,2,0,1,0,0,2,2,0,1,0,2,3,0,1,0,0,1,1,1,6,0,1,1,1,0,6,2,0,1,0,1,1,1,1,0,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,4,2,3,3,3,3,3
201501229296,2,1,4,0,0,0,1,1,1,1,0,0,2,4,0,1,0,0,5,0,0,11,0,0,0,0,0,3,3,1,0,0,1,1,3,0,1,1,2,3,2,2,2,3,3,1,2,1,2,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,2,2,2,2,2,2
201501229317,2,1,1,1,0,0,0,2,2,0,1,0,2,4,0,1,0,0,6,0,1,8,1,0,0,1,0,5,2,0,1,0,1,1,1,1,0,1,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4,4,2,2,2,2,3,1,3
201501229748,2,1,4,0,0,0,1,1,1,1,0,0,2,3,0,1,0,0,5,0,0,11,0,0,0,0,0,6,2,0,1,0,1,1,3,0,1,1,2,3,2,1,2,1,1,1,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,2,2,2,2,2,2
201501230065,2,1,4,0,0,0,1,2,2,0,1,0,3,1,1,0,0,0,1,1,0,11,0,0,0,0,0,5,2,0,1,0,0,6,9,0,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,2,2,2,2,2,2,2
201501230321,2,1,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,6,0,1,1,0,0,8,1,0,0,1,1,1,2,1,0,1,1,2,3,3,2,3,3,2,2,1,2,2,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,3,3,3,1,2
201501230519,1,0,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,5,0,0,11,0,0,0,0,0,7,1,0,0,1,1,2,5,0,1,1,1,2,3,3,3,3,3,2,2,2,2,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,2,2,2,2,2,2,2,2
201501230542,2,1,4,0,0,0,1,1,1,1,0,0,3,1,1,0,0,0,5,0,0,11,0,0,0,0,0,1,3,1,0,0,0,6,9,0,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,2,2,2,2,2,2
201501230751,1,0,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,8,1,0,0,1,1,1,3,0,1,2,1,3,2,3,3,3,2,3,3,2,2,2,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,2,2,2,2
201501230831,1,0,2,0,1,0,0,4,4,0,0,0,1,6,0,0,0,1,1,1,1,3,1,1,1,1,0,7,1,0,0,1,1,1,1,1,0,1,2,3,2,2,2,2,2,1,1,1,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,3,3,3,3,3,3
201501231472,1,0,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,7,1,0,1,1,0,7,1,0,0,1,1,1,2,1,0,1,2,2,2,1,2,1,2,1,1,1,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,1,3,1,1,1,1
201501231823,1,0,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,3,0,1,1,0,0,8,1,0,0,1,1,1,2,1,0,2,1,1,2,3,3,2,4,1,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,3,2,3,3,3,3,3
201501231955,1,0,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,1,1,0,11,0,0,0,0,0,8,1,0,0,1,1,1,3,0,1,1,1,3,2,3,2,3,3,2,3,2,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,2,2,2
201501232113,1,0,2,0,1,0,0,1,1,1,0,0,3,2,1,0,0,0,6,0,0,11,0,0,0,0,0,1,3,1,0,0,1,1,2,1,0,1,1,3,2,4,4,3,3,2,2,2,2,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,2,2,2,2,2,2
201501232254,2,1,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,3,0,0,11,0,0,0,0,0,3,3,1,0,0,1,2,5,0,1,2,1,2,3,3,3,3,1,3,3,2,2,2,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,2,2,2,2,2
201501232614,2,1,2,0,1,0,0,2,2,0,1,0,3,1,1,0,0,0,1,1,0,11,0,0,0,0,0,5,2,0,1,0,1,1,1,1,0,1,1,2,2,1,1,2,1,4,1,1,1,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,1,2,2,2,2,2,2
201501232842,2,1,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,8,0,1,1,0,0,4,2,0,1,0,1,2,5,0,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,2,2,2,3,3,3,2
201501232857,2,1,2,0,1,0,0,1,1,1,0,0,2,3,0,1,0,0,2,1,1,10,0,0,1,0,0,1,3,1,0,0,1,1,2,1,0,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,4,1,3,1,3,1,1
201501233008,2,1,4,0,0,0,1,1,1,1,0,0,2,3,0,1,0,0,1,1,0,11,0,0,0,0,0,9,1,0,0,1,1,1,2,1,0,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,3,0,0,0,0,0,0,0,1,0,1,0,0,3,2,3,2,3,2,2,2,2,2,2
201501233240,2,1,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,1,1,1,10,0,0,1,0,0,6,2,0,1,0,1,1,4,0,1,1,1,3,2,3,2,2,2,1,1,1,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,3,3,2,3,1
201501233328,1,0,1,1,0,0,0,2,2,0,1,0,2,4,0,1,0,0,1,1,0,11,0,0,0,0,0,5,2,0,1,0,1,1,4,0,1,1,1,3,2,3,2,3,1,2,1,1,2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,2,5,2,2,2,2,2,2
201501233536,2,1,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,0,11,0,0,0,0,0,9,1,0,0,1,1,1,1,1,0,1,1,2,2,3,2,3,3,2,3,2,2,2,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,2,3,2,2,2,2,2,2
201501233600,2,1,3,0,0,1,0,4,3,0,0,1,1,5,0,0,1,0,1,1,1,7,0,0,1,0,0,6,2,0,1,0,1,1,1,1,0,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,3,1,3,2,3
201501233790,1,0,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,1,1,1,10,0,1,0,0,0,8,1,0,0,1,1,1,2,1,0,1,1,3,2,3,3,3,3,2,3,2,2,2,2,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,4,4,3,2,3,2,3,3,3,3,3
201501233847,1,0,3,0,0,1,0,1,1,1,0,0,3,2,1,0,0,0,1,1,1,10,1,0,1,0,0,5,2,0,1,0,1,2,5,0,1,1,2,2,3,1,1,2,2,1,1,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,2,3,3,2,3,2
201501234167,1,0,2,0,1,0,0,1,1,1,0,0,3,2,1,0,0,0,6,0,0,11,0,0,0,0,0,4,2,0,1,0,1,2,5,0,1,1,2,1,2,1,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,3,5,2,2,2,2,2,2
201501234238,1,0,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,1,5,0,0,1,0,0,8,1,0,0,1,1,1,2,1,0,2,1,3,3,3,4,4,4,3,2,1,2,2,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,4,2,2,3,3,3,2,3
201501235597,1,0,3,0,0,1,0,5,4,0,0,0,2,3,0,1,0,0,1,1,1,10,1,1,1,1,0,7,1,0,0,1,1,1,1,1,0,1,1,3,3,3,4,4,4,4,4,3,2,2,1,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,4,4,4,3,2,3,3,3,3,3,3
201501235637,2,1,4,0,0,0,1,1,1,1,0,0,3,2,1,0,0,0,3,0,1,6,0,0,1,0,0,5,2,0,1,0,1,1,1,1,0,1,1,3,2,3,3,3,3,1,2,1,2,1,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,2,2,1,3,1,3,3,3
201501236493,2,1,2,0,1,0,0,5,3,0,0,1,3,1,1,0,0,0,2,1,0,11,0,0,0,0,0,3,3,1,0,0,1,2,5,0,1,1,2,2,2,2,3,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,2,2
201501236820,1,0,2,0,1,0,0,1,1,1,0,0,3,2,1,0,0,0,6,0,0,11,0,0,0,0,0,1,3,1,0,0,1,1,1,1,0,1,1,3,2,4,3,3,3,2,2,1,2,2,2,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,4,3,4,4,1,2,2,2,2,2,2
201501237105,2,1,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,1,1,0,11,0,0,0,0,0,7,1,0,0,1,1,1,3,0,1,1,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,2,3,2,1,5,2,2,2,2,2,2
201501254771,1,0,1,1,0,0,0,2,2,0,1,0,3,2,1,0,0,0,6,0,1,2,1,1,1,0,0,3,3,1,0,0,1,1,2,1,0,1,1,3,2,2,1,2,2,1,1,1,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,4,3,4,3,2,3,1,3,1,1,3
201501255677,1,0,3,0,0,1,0,1,1,1,0,0,2,4,0,1,0,0,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,1,3,0,1,1,2,3,3,3,3,3,2,3,3,3,2,2,2,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,2,2,2,2,2,2,2,2
201501256594,2,1,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,1,1,0,11,0,0,0,0,0,8,1,0,0,1,1,1,3,0,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2
201501262569,1,0,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,3,0,1,10,0,0,0,0,1,2,3,1,0,0,1,1,2,1,0,1,2,3,2,1,2,2,2,2,2,1,1,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,2,2,3,3,1,1,1,3
201501265402,2,1,2,0,1,0,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,5,0,0,0,0,1,7,1,0,0,1,1,1,3,0,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,2,3,3,3,3,3,2
201501265564,1,0,3,0,0,1,0,1,3,0,0,1,2,3,0,1,0,0,6,0,1,9,0,1,1,1,0,8,1,0,0,1,1,1,2,1,0,1,1,3,2,3,2,3,3,2,2,2,2,2,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,4,3,2,3,2,1,3,3,3
201501265578,2,1,1,1,0,0,0,4,4,0,0,0,2,3,0,1,0,0,1,1,1,2,0,0,1,0,0,3,3,1,0,0,1,1,2,1,0,1,2,1,2,2,4,2,2,1,1,1,2,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,3,2,2,2,3,3,3
201501265686,2,1,4,0,0,0,1,1,1,1,0,0,3,2,1,0,0,0,5,0,0,11,0,0,0,0,0,3,3,1,0,0,0,6,9,0,1,1,1,1,2,1,4,1,1,1,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,2,2,2,2,2,2
201501266277,1,0,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,1,10,0,1,1,0,0,9,1,0,0,1,1,1,2,1,0,1,2,3,2,3,2,2,2,1,3,1,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,2,2,3,3,3,3,3,3
201501266522,2,1,2,0,1,0,0,1,1,1,0,0,3,2,1,0,0,0,3,0,0,11,0,0,0,0,0,1,3,1,0,0,0,5,8,0,1,1,2,3,2,1,2,1,1,1,1,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,1,2,2,2,2,2,2,2
201501266543,1,0,4,0,0,0,1,1,1,1,0,0,3,2,1,0,0,0,1,1,0,11,0,0,0,0,0,5,2,0,1,0,1,1,3,0,1,1,1,2,3,2,3,3,2,1,1,2,2,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,4,2,2,2,2,2,2,2,2
201501266659,1,0,2,0,1,0,0,1,1,1,0,0,1,6,0,0,0,1,3,0,1,8,0,0,1,1,0,6,2,0,1,0,1,1,2,1,0,1,1,2,3,3,3,3,3,1,3,1,2,2,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,2,3,2,3,3,3,3,3
201501266762,2,1,2,0,1,0,0,1,1,1,0,0,2,3,0,1,0,0,1,1,1,1,0,0,1,0,0,6,2,0,1,0,1,1,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,2,2,2,3,3,2,3,3
201501267121,1,0,4,0,0,0,1,1,1,1,0,0,3,2,1,0,0,0,1,1,0,11,0,0,0,0,0,4,2,0,1,0,1,1,3,0,1,2,1,3,2,2,4,3,3,2,3,2,2,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,2,2,2,2
201501267308,2,1,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,0,7,1,0,0,1,1,1,3,0,1,1,1,3,3,4,4,4,4,2,3,2,2,1,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,2,3,3,3,2,3,1
201501267429,2,1,2,0,1,0,0,1,1,1,0,0,3,1,1,0,0,0,1,1,0,11,0,0,0,0,0,2,3,1,0,0,1,1,2,1,0,1,2,2,1,3,3,1,1,3,3,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,2,2,2,2,2
201501267487,2,1,4,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,1,1,0,11,0,0,0,0,0,8,1,0,0,1,1,1,2,1,0,1,1,3,2,4,3,3,3,2,2,2,2,2,2,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,4,4,3,3,2,2,2,2,2,2,2
201501267514,2,1,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,10,1,1,1,0,0,8,1,0,0,1,1,1,3,0,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,2,2,2,3,2,3,2
201501267906,1,0,2,0,1,0,0,2,2,0,1,0,2,3,0,1,0,0,3,0,1,4,0,0,1,0,0,3,3,1,0,0,1,1,2,1,0,1,1,3,2,3,4,3,3,2,3,1,2,2,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,1,2,3,3,3,3,2
201501268222,1,0,3,0,0,1,0,1,1,1,0,0,3,1,1,0,0,0,1,1,1,7,1,0,1,0,0,5,2,0,1,0,1,1,3,0,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,1,3,2,1,3,3
201501268429,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,6,0,1,3,0,1,1,0,0,9,1,0,0,1,1,1,2,1,0,1,2,3,3,2,3,3,3,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,2,3,3,3,3,3,3
201501268777,2,1,3,0,0,1,0,1,1,1,0,0,1,6,0,0,0,1,3,0,1,5,0,0,0,0,1,8,1,0,0,1,1,1,4,0,1,1,2,2,2,1,2,3,3,1,1,1,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,5,2,3,1,3,3,3
201501268991,2,1,2,0,1,0,0,1,1,1,0,0,3,2,1,0,0,0,3,0,0,11,0,0,0,0,0,1,3,1,0,0,1,4,7,0,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,2,5,2,2,2,2,2,2
201501268997,1,0,3,0,0,1,0,2,2,0,1,0,1,6,0,0,0,1,2,1,1,10,0,0,1,0,0,6,2,0,1,0,1,1,3,0,1,1,2,3,1,2,2,2,1,2,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,2,2,3,3,3,3,2
201501269070,1,0,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,3,0,1,5,0,1,0,0,0,9,1,0,0,1,1,1,2,1,0,1,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,3,3,2,3,3
201501269217,2,1,3,0,0,1,0,1,1,1,0,0,3,2,1,0,0,0,2,1,0,11,0,0,0,0,0,5,2,0,1,0,1,2,5,0,1,1,2,2,3,2,2,3,2,1,2,1,2,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,1,2,2,2,2,2,2,2
201501269867,2,1,4,0,0,0,1,2,2,0,1,0,2,3,0,1,0,0,1,1,0,11,0,0,0,0,0,6,2,0,1,0,1,2,5,0,1,1,2,3,2,2,1,1,1,1,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,2,2,2,2,2,2
201501270442,2,1,4,0,0,0,1,1,1,1,0,0,3,2,1,0,0,0,1,1,0,11,0,0,0,0,0,5,2,0,1,0,1,1,2,1,0,1,2,1,2,2,2,1,1,2,1,2,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,2,2,2,2,2,2
201501270478,1,0,2,0,1,0,0,4,3,0,0,1,1,6,0,0,0,1,2,1,1,10,0,1,1,1,0,6,2,0,1,0,1,1,1,1,0,1,1,3,2,3,3,3,3,2,2,3,2,2,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,2,2,3,3,3,2,2
201501270807,2,1,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,10,0,0,1,0,0,7,1,0,0,1,1,1,1,1,0,1,1,2,2,3,3,3,3,1,2,2,2,2,1,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,3,4,3,3,2,1,3,1,2,1,2
201501271089,1,0,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,6,0,1,1,0,0,1,0,0,1,3,1,0,0,1,2,5,0,1,1,1,2,2,3,2,3,2,1,2,1,2,2,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,3,2,3,3,3
201501271635,1,0,3,0,0,1,0,1,1,1,0,0,2,3,0,1,0,0,1,1,0,11,0,0,0,0,0,7,1,0,0,1,1,1,3,0,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,1,2,2,2,2,2,2,2
201501271883,1,0,1,1,0,0,0,1,1,1,0,0,2,4,0,1,0,0,1,1,1,8,1,0,0,0,0,7,1,0,0,1,1,1,1,1,0,1,1,3,3,4,4,4,4,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,3,2,1,3,3,3
201501272036,2,1,3,0,0,1,0,5,3,0,0,1,2,3,0,1,0,0,4,0,1,1,0,1,0,1,0,6,2,0,1,0,1,1,1,1,0,1,2,2,2,3,2,2,2,1,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,3,3,3,3,3
201501272054,1,0,3,0,0,1,0,1,1,1,0,0,1,5,0,0,1,0,1,1,1,6,0,1,1,1,0,6,2,0,1,0,1,1,2,1,0,1,2,3,2,1,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,2,3,2,3,3,2,3,2
201501272090,1,0,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,1,10,0,1,1,0,0,5,2,0,1,0,1,1,3,0,1,1,2,2,2,2,3,2,2,2,2,2,2,1,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,2,5,2,3,3,2,3,3
201501272160,1,0,3,0,0,1,0,1,3,0,0,1,3,2,1,0,0,0,1,1,0,11,0,0,0,0,0,3,3,1,0,0,1,3,6,0,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,2,2
201501272567,1,0,4,0,0,0,1,1,1,1,0,0,1,6,0,0,0,1,1,1,1,5,0,0,0,0,1,8,1,0,0,1,1,1,3,0,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,2,2,2,5,2,3,3,2,2,2
